"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","FEC_PROMULGACION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Ordenanza",10641,2024,"Presupuesto de Gastos del Ejercicio 2024. Recursos de Libre Disponibilidad de la Administración Municipal. Incremento. Autorización.","04/07/2024","11/07/2024",1719,2024,"17/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229064"
"Ordenanza",10640,2024,"Ordenanza Nº 9.068 y Nº 10.423. Modificación.","04/07/2024","12/08/2024",1737,2024,"28/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232415"
"Ordenanza",10639,2024,"Plan de Detalle Agrupamiento Industrial -Logístico Nº 1. Definición. Ámbito de aplicación.","04/07/2024","25/07/2024",1737,2024,"28/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231351"
"Ordenanza",10638,2024,"Plan Especial de Integración Urbano Productiva Cuadrante Wilde Sur. Definición y ámbito de aplicación.","04/07/2024","23/07/2024",1727,2024,"08/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231466"
"Ordenanza",10637,2024,"Régimen de Preservación y Fomento Municipal para Espacios Culturales Independientes. Creación.","04/07/2024","29/07/2024",1772,2024,"12/11/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237270"
"Ordenanza",10636,2024,"Espectáculos o actividades artísticas y/o de entretenimiento público. Regulación. Decreto-Ordenanza N° 46.542/72. Modificación. Ordenanza N° 7.218. Derogación.","04/07/2024","29/07/2024",1751,2024,"30/09/2024","SI","https://www.rosario.gob.ar/mr/normativa/otras-normas/ordenanza-10636-2024/?searchterm=10636"
"Ordenanza",10635,2024,"""Plazoleta del Automovilismo"". Designación.","27/06/2024","05/07/2024",1733,2024,"21/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232127"
"Ordenanza",10634,2024,"Ordenanzas Nº 9.668 y Nº 10.211. Modificación.","27/06/2024","05/07/2024",1733,2024,"21/08/2024","SI","https://www.rosario.gob.ar/mr/normativa/otras-normas/ordenanza-10634-2024"
"Ordenanza",10633,2024,"""Espacios Públicos Libres de Humo"" (EPLH). Creación.","27/06/2024","19/07/2024",1725,2024,"05/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231088"
"Ordenanza",10632,2024,"""Guía de Evaluación y Atención ante Emergencias y Urgencias en Salud Mental y Consumos Problemáticos"", para los servicios de guardia y SIES de la ciudad de Rosario. Disposición.","27/06/2024","22/10/2025",1971,2026,"05/01/2026","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255743"
"Ordenanza",10631,2024,"Sistema para la prevención y el Abordaje Integral de Consumos Problemáticos. Agencia Local de Prevención y Abordajes de Consumos Problemáticos. Creación.","27/06/2024","08/07/2024",1725,2024,"05/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231109"
"Ordenanza",10630,2024,"Programa de Capacitación en Abordaje Comunitario de los Consumos Problemáticos. Creación.","27/06/2024","11/07/2024",1725,2024,"05/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231103"
"Ordenanza",10629,2024,"Trazado oficial. Av. Jorge Newbery. Tramos. Modificación.","27/06/2024","12/07/2024",1723,2024,"31/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230715"
"Ordenanza",10628,2024,"Ordenanzas Nº 1.338 y N° 8.174. Modificación.","27/06/2024","05/07/2024",1733,2024,"21/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232140"
"Ordenanza",10627,2024,"Programa de Concientización Continua sobre el Síndrome Urémico Hemolítico. Creación.","13/06/2024","01/07/2024",1722,2024,"30/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230441"
"Ordenanza",10626,2024,"Ordenanza Nº 6.754. Modificación.","13/06/2024","04/07/2024",1719,2024,"17/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229062"
"Ordenanza",10625,2024,"Ordenanza N° 7.513. Modificación.","13/06/2024","23/07/2024",1728,2024,"12/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231558"
"Ordenanza",10624,2024,"Ordenanza Nº 9.987. Modificación.","13/06/2024","23/07/2024",1730,2024,"14/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231786"
"Ordenanza",10623,2024,"Prolongación del pasaje Carlos Di Sarli. Tramo. Creación.","13/06/2024","12/07/2024",1737,2024,"28/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232414"
"Ordenanza",10622,2024,"Calle Dr. Miguel Leopoldo Rojkin. Designación.","13/06/2024","04/07/2024",1735,2024,"23/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232292"
"Ordenanza",10621,2024,"Día de la Soberanía Digital. 2 de mayo de cada año. Creación.","13/06/2024","25/02/2025",1826,2025,"06/03/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=242274"
"Ordenanza",10620,2024,"Cargo de gabinete municipal o de Director de Centro Municipal de Distrito en el ámbito de la Municipalidad de Rosario. Prohibiciones.","13/06/2024","11/07/2024",1721,2024,"26/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230124"
"Ordenanza",10618,2024,"Calle ""Alejandro Turco Mustafa"". Designación.","13/06/2024","01/07/2024",1733,2024,"21/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232131"
"Ordenanza",10617,2024,"Ordenanza Nº 10.569. Modificación.","13/06/2024","19/06/2024",1712,2024,"01/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227960"
"Ordenanza",10616,2024,"Decreto- Ordenanza Nº 2.649 y Ordenanzas N° 7.369, N° 8.295, N° 10.544. Modificación.","13/06/2024","19/06/2024",1712,2024,"01/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227961"
"Ordenanza",10615,2024,"Ordenanza Nº 9.363. Modificación.","30/05/2024","05/07/2024",1716,2024,"10/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=228539"
"Ordenanza",10612,2024,"Ordenanzas Nº 4.064 y Nº 4.725. Modificación.","30/05/2024","26/06/2024",1710,2024,"27/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227691"
"Ordenanza",10611,2024,"Trazado calle Juan José Paso. Ancho oficial variable. Tramos. Restitución.","30/05/2024","05/07/2024",1719,2024,"17/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229070"
"Ordenanza",10610,2024,"Programa ""Rosario habla de suicidio"". Creación.","16/05/2024","04/06/2024",1734,2024,"22/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232247"
"Ordenanza",10609,2024,"Calles varias. Tramos. Trazado oficial. Supresión. Creación. Ancho oficial. Modificación. Urbanización de interés social. Declaración.","16/05/2024","12/06/2024",1710,2024,"27/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227705"
"Ordenanza",10608,2024,"Nuevo Reglamento de Edificación de la ciudad de Rosario. Modificación.","16/05/2024","11/06/2024",1710,2024,"27/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227703"
"Ordenanza",10607,2024,"Salas de Juegos y Entretenimientos. Funcionamiento. Regulación.","16/05/2024","07/06/2024",1704,2024,"11/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=226952"
"Ordenanza",10606,2024,"Plan de Prevención del Grooming. Creación.","16/05/2024","30/05/2024",1705,2024,"12/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227019"
"Ordenanza",10603,2024,"Ordenanza N° 9.465. Modificación.","02/05/2024","24/05/2024",1696,2024,"28/05/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=226109"
"Ordenanza",10602,2024,"Trazado oficial calle Saavedra. Tramos. Supresión.","02/05/2024","28/05/2024",1710,2024,"27/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227704"
"Ordenanza",10600,2024,"Programa ""Mapa interactivo de la accesibilidad Rosario Universal"". Creación.","02/05/2024","16/05/2024",1709,2024,"25/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227516"
"Ordenanza",10598,2024,"Plan de Indicación Adecuada de la Cesárea  en el ámbito de los efectores municipales de la ciudad de Rosario. Creación.","11/04/2024","29/04/2024",1700,2024,"04/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=226546"
"Ordenanza",10597,2024,"Ordenanza N° 9.739. Modificación.","11/04/2024","07/05/2024",1704,2024,"11/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=226961"
"Ordenanza",10596,2024,"Programa de Accesibilidad de Personas Electrodependientes a los espacios públicos de la ciudad. Creación.","21/03/2024","11/04/2024",1759,2024,"21/10/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=235839"
"Ordenanza",10595,2024,"Decreto - Ordenanza Nº 2.769. Modificación.","21/03/2024","29/04/2024",1694,2024,"23/05/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=225834"
"Ordenanza",10594,2024,"Trazado oficial. Calles varias. Modificación.","21/03/2024","23/04/2024",1700,2024,"04/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=226545"
"Ordenanza",10593,2024,"Memorial en Conmemoración de Militantes asesinados y asesinadas en la última dictadura cívico-militar-eclesiástica. Creación.","21/03/2024","19/04/2024",1721,2024,"26/07/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230119"
"Ordenanza",10592,2024,"Sistema de Transporte Urbano de Pasajeros de la ciudad de Rosario. Estado de Emergencia Económica - Financiera. Declaración. Ordenanza N° 10.587. Modificación.","22/02/2024","26/02/2024",1663,2024,"27/02/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=220843"
"Ordenanza",10591,2024,"Día Municipal contra la Discriminación por Orientación Sexual, Identidad y Expresión de Género en el Deporte. 19 de Febrero de cada año. Declaración.","22/02/2024","08/03/2024",1677,2024,"27/03/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=223097"
"Ordenanza",10590,2024,"Ordenanza Nº 7.808. Modificación.","22/02/2024","01/03/2024",1673,2024,"19/03/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=222493"
"Ordenanza",10841,2023,"""Plazoleta Ucrania"". Designación.","13/11/2025","04/11/2025",1968,2025,"23/12/2025","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=255572"
"Ordenanza",10589,2023,"Ordenanza Nº 9.069. Modificación.","18/12/2023","16/01/2024",1651,2024,"25/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219197"
"Ordenanza",10588,2023,"Plan de trabajo para la Revitalización de Cementerios. Creación.","18/12/2023","08/01/2024",1655,2024,"01/02/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219565"
"Ordenanza",10587,2023,"Tarifa del Transporte Urbano de Pasajeros. Actualización automática. Autorización.","18/12/2023","26/12/2023",1639,2023,"29/12/2023","SI","https://www.rosario.gob.ar/mr/normativa/otras-normas/ordenanzas/ordenanza-nb0-10.587-2023"
"Ordenanza",10586,2023,"""Protocolo de Agilización de Relaciones Institucionales Municipales en Materia Social y Sanitaria"". Aprobación.","18/12/2023","09/01/2024",1664,2024,"29/02/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=221003"
"Ordenanza",10585,2023,"Trazado oficial. Calle Dr. Rafael Biancofiori. Tramo. Supresión.","18/12/2023","16/01/2024",1652,2024,"29/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219259"
"Ordenanza",10584,2023,"Trazado oficial de la calle Verónica Celman. Tramo. Supresión.","18/12/2023","16/01/2024",1652,2024,"29/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219261"
"Ordenanza",10583,2023,"Trazado oficial. Pasaje Tobas. Pasaje Morera Blanca. Supresión.","18/12/2023","16/01/2024",1651,2024,"25/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219196"
"Ordenanza",10582,2023,"Plan de Detalle ""ARDPH 2-Ex Arrocera S.A."". Definición y Ámbito de Aplicación.","18/12/2023","16/01/2024",1652,2024,"29/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219256"
"Ordenanza",10581,2023,"Plan de Detalle Sector Residencial en el ARD 30 ""Village"". Definición y Ámbito de Aplicación.","18/12/2023","16/01/2024",1652,2024,"29/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219260"
"Ordenanza",10580,2023,"Plan de Detalle ""Paseo de los Constituyentes"". Definición y Ámbito de Aplicación.","18/12/2023","16/01/2024",1652,2024,"29/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219335"
"Ordenanza",10579,2023,"Sistema Municipal para la Gestión Integral del Riesgo y la Protección Civil. Creación. Ordenanza N° 5.835. Derogación.","18/12/2023","16/01/2024",1686,2024,"19/04/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=224275"
"Ordenanza",10578,2023,"Código Tributario - Ordenanza General Impositiva. Ordenanzas N° 10.139, N° 10.027, N° 10.274 y N° 10.269. Modificación.","18/12/2023","22/12/2023",1640,2024,"03/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217647"
"Ordenanza",10577,2023,"Gastos asociados a obras varias. Absorción por determinada Secretaría del Departamento Ejecutivo. Disposición.","18/12/2023","22/12/2023",1640,2024,"03/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217667"
"Ordenanza",10576,2023,"Presupuesto General de la Administración Municipal. Ejercicio 2024. Fijación.","18/12/2023","22/12/2023",1640,2024,"03/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217653"
"Ordenanza",10575,2023,"Programa ""Más nativas para Rosario"". Creación.","07/12/2023","26/12/2023",1659,2024,"08/02/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219899"
"Ordenanza",10574,2023,"""Plan de Detalle San Francisco Solano"". Definición y Ámbito de Aplicación.","07/12/2023","08/01/2024",1658,2024,"06/02/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219819"
"Ordenanza",10573,2023,"Calle ""Mario Robert"". Designación.","07/12/2023","26/12/2023",1650,2024,"24/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=219102"
"Ordenanza",10572,2023,"Ordenanza Nº 6.310. Modificación.","23/11/2023","30/11/2023",1641,2024,"05/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217831"
"Ordenanza",10571,2023,"Actividades vinculadas al Slackline. Regulación.","23/11/2023","14/12/2023",1641,2024,"05/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217829"
"Ordenanza",10570,2023,"Práctica organizada de deportes alternativos o no convencionales. Fomento. Ordenamiento Jurídico. Promoción.","23/11/2023","14/12/2023",1641,2024,"05/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217830"
"Ordenanza",10569,2023,"Licencias del servicio público de automóviles de alquiler con taxímetro. Ordenanza Nº 8.997. Otorgamiento. Exigencias.","23/11/2023","27/11/2023",1629,2023,"13/12/2023","SI","https://www.rosario.gob.ar/mr/normativa/otras-normas/ordenanzas/ordenanza-nb0-10.569-2023"
"Ordenanza",10568,2023,"""Día Municipal del Electrodependiente"". 22 de noviembre de cada año. Declaración.","09/11/2023","21/11/2023",1632,2023,"19/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217182"
"Ordenanza",10567,2023,"Ordenanza N° 7.571. Modificación. Resolución N° 1592/23. Observación.","09/11/2023","28/06/2024",1731,2024,"16/08/2024","SI","https://www.rosario.gob.ar/mr/normativa/otras-normas/ordenanzas/ordenanza-nb0-10.567-2023"
"Ordenanza",10566,2023,"Escuela de boxeo municipal. Creación.","26/10/2023","28/11/2023",1631,2023,"15/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217063"
"Ordenanza",10565,2023,"Controles en la comercialización y trazabilidad de las operaciones de compraventa de materiales no ferrosos. Disposición. Ley provincial N° 14.191. Aplicación supletoria.","26/10/2023","21/11/2023",1632,2023,"19/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217169"
"Ordenanza",10564,2023,"Estrategia Economía Circular. Implementación.","26/10/2023","24/11/2023",1629,2023,"13/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=216965"
"Ordenanza",10563,2023,"""Barrio Olímpico"". Delimitación. Designación. Calles varias. Designación.","12/10/2023","08/11/2023",1632,2023,"19/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217180"
"Ordenanza",10562,2023,"Ordenanza Nº 9.007. Modificación.","12/10/2023","23/10/2023",1616,2023,"22/11/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=215950"
"Ordenanza",10561,2023,"Nuevo Reglamento de Edificación. Veredas y Arbolado Público. Estructura. Capítulo II ""Relaciones con la vía pública, linderos e instalaciones provisorias"". Creación.","12/10/2023","17/11/2023",1636,2023,"26/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217360"
"Ordenanza",10560,2023,"""Plaza del Inmigrante"". Designación.","12/10/2023","08/11/2023",1632,2023,"19/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217181"
"Ordenanza",10559,2023,"Ordenanza Nº 10.371. Vigencia. Prórroga.","28/09/2023","03/10/2023",1629,2023,"13/12/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217044"
"Ordenanza",10558,2023,"Ordenanza Nº 10.537. Modificación.","28/09/2023","17/10/2023",1612,2023,"13/11/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=215184"
"Ordenanza",10557,2023,"Ordenanza Nº 10.037. Vigencia. Prórroga.","28/09/2023","03/10/2023",1601,2023,"19/10/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=212911"
"Ordenanza",10556,2023,"Ordenanza Nº 6.543. Modificación.","28/09/2023","19/10/2023",1640,2024,"03/01/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=217666"
"Ordenanza",10555,2023,"""Plaza de la Donación"". Creación.","28/09/2023","18/10/2023",1612,2023,"13/11/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=214746"
"Ordenanza",10554,2023,"Presupuesto de Gastos del Ejercicio 2023, Recursos de Libre Disponibilidad de la Administración Municipal. Incremento. Autorización.","14/09/2023","19/09/2023",1585,2023,"20/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=211246"
"Ordenanza",10553,2023,"Ordenanza Nº 10.265. Modificación.","14/09/2023","03/10/2023",1603,2023,"23/10/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=213290"
"Ordenanza",10552,2023,"Estacionamiento libre y gratuito. Perímetro Boulevard Oroño, Tucumán, Mendoza y Buenos Aires. Días festivos. Disposición.","14/09/2023","21/09/2023",1593,2023,"04/10/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=212199"
"Ordenanza",10551,2023,"Beneficio por uso frecuente del transporte urbano de pasajeros. Creación. Ordenanzas N° 8.497 y N° 8.842. Derogación.","31/08/2023","12/09/2023",1582,2023,"13/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=210887"
"Ordenanza",10550,2023,"Circuitos Aeróbicos en parques, paseos y espacios públicos de la ciudad de Rosario. Creación.","31/08/2023","18/09/2023",1613,2023,"14/11/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=215342"
"Ordenanza",10549,2023,"Ordenanza Nº 8.245. Modificación.","31/05/2023","21/09/2023",1590,2023,"28/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=211803"
"Ordenanza",10548,2023,"""Día Municipal de Conmemoración de los hijos fallecidos en el embarazo o después de nacer"" - ""Día del recuerdo"". 15 de octubre de cada año. Disposición.","31/08/2023","11/09/2023",1604,2023,"24/10/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=213406"
"Ordenanza",10547,2023,"Ley Provincial Nº 14.191 y Decreto Reglamentario Nº 1499/2023, Creación Registro de 
acopiadores y comercializadores de metales no ferrosos. Adhesión.","31/08/2023","19/09/2023",1605,2023,"25/10/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=213581"
"Ordenanza",10546,2023,"Ordenanza  Nº 9.915. Vigencia. Prórroga.","17/08/2023","08/09/2023",1589,2023,"27/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=211633"
"Ordenanza",10545,2023,"Estado de Ruina. Declaración. Inventario y Catalogación de Bienes del Patrimonio Histórico Arquitectónico y Urbanístico de la ciudad de Rosario. Modificación.","17/08/2023","08/09/2023",1586,2023,"21/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=211332"
"Ordenanza",10544,2023,"Operación de plataformas electrónicas de intermediación. Despacho de viajes onerosos de personas. Servicio Público de Taxis y Servicio Público de Remises. Autorización.","17/08/2023","28/08/2023",1584,2023,"15/09/2023","SI","https://www.rosario.gob.ar/mr/normativa/otras-normas/ordenanzas/odenanza-nb0-10544-2023"
"Ordenanza",10543,2023,"""Día Rosarino del Donante de Sangre"". 3er. viernes de agosto. Disposición.","03/08/2023","14/08/2023",1580,2023,"07/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=210512"
"Ordenanza",10542,2023,"Programa de Voluntariado para Atención de Adultos Mayores. Creación.","06/07/2023","12/07/2023",1612,2023,"13/11/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=215187"
"Ordenanza",10541,2023,"Empresas del Transporte Urbano de Pasajeros. Transporte gratuito a niños, niñas y adolescentes con cáncer inscriptos en Registro Oncopediátrico Hospitalario Argentino (ROHA) y a un/una acompañante. Disposición.","06/07/2023","12/07/2023",1563,2023,"03/08/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=208788"
"Ordenanza",10540,2023,"""Ciudad de Rosario Cuna del Boxeo en la Provincia de Santa Fe"". Declaración.","06/07/2023","24/08/2023",1613,2023,"14/11/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=215340"
"Ordenanza",10539,2023,"Plan de Detalle Bv. Seguí y Av. Grandoli. Definición.","06/07/2023","21/07/2023",1567,2023,"09/08/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=209084"
"Ordenanza",10538,2023,"Asociaciones civiles sin fines de lucro. Asociaciones vecinales, bibliotecas populares y centros de jubilados. Régimen especial de Habilitaciones Municipales.  Creación.","06/07/2023","28/07/2023",1563,2023,"03/08/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=208798"
"Ordenanza",10537,2023,"Ordenanza Nº 7.919. Modificación.","06/07/2023","13/07/2023",1552,2023,"13/07/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=207926"
"Ordenanza",10536,2023,"Interés general. Promoción y radicación de Empresas de Triple Impacto (económico, social y ambiental). Disposición.","29/06/2023","20/07/2023",1580,2023,"07/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=210516"
"Ordenanza",10535,2023,"Comercialización y fabricación de artículos para caza y captura de aves silvestres. Prohibición. Ordenanza N° 10.267. Modificación.","15/06/2023","13/07/2023",1590,2023,"28/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=211807"
"Ordenanza",10534,2023,"Interés Social. Intervención urbanística. Asentamiento ""Monte Flores"". Declaración.","15/06/2023","18/07/2023",1556,2023,"19/07/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=208110"
"Ordenanza",10533,2023,"Ordenanza N° 8.980. Modificación.","15/06/2023","13/07/2023",1553,2023,"14/07/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=207983"
"Ordenanza",10532,2023,"Ordenanza Nº 10.267. Código de Convivencia Ciudadana. Modificación.","15/06/2023","13/07/2023",1590,2023,"28/09/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=211808"
"Ordenanza",10531,2023,"""Pre Encuentro y Fiesta de Colectividades"". Creación.","01/06/2023","21/06/2023",1552,2023,"13/07/2023","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=207925"
