"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","FEC_PROMULGACION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Decreto Concejo Municipal",66176,2024,"Otorgase diploma de honor a Yanina Martinez, Nadia Boggiano, Brian Impellizzeri y Fernando Carlomagno, en reconocimiento a su desempeño, sacrificio y perseverancia en los Juegos Paralímpicos de Paris 2024.","19/09/2024","26/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=235910"
"Decreto Concejo Municipal",66165,2024,"Interés Municipal. Congreso Estudiantil ""Semana de la Comunicación"". Desde el 14 de septiembre hasta el 8 de octubre. Declaración.","19/09/2024","09/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=235962"
"Decreto Concejo Municipal",66164,2024,"Declarase de Interés Municipal el evento BCR AGTECH FORUM 2024.","19/09/2024","02/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=235431"
"Decreto Concejo Municipal",66154,2024,"Declarase de interés municipalidad la colecta de sangre y la inscripción como donante de médula ósea organizada por Rosario Solidaria.","19/09/2024","27/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237250"
"Decreto Concejo Municipal",66153,2024,"Interés Municipal. Jornada Homenaje a la Resistencia Peronista Rosarina. Declaración.","19/09/2024","17/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=235363"
"Decreto Concejo Municipal",66152,2024,"Declarase deportista distinguido de la ciudad de Rosario, a Juan M. Ibarra por su compromiso y dedicación a su destacada carrera como ajedrecista y sus logros obtenidos a nivel local e internacional.","19/09/2024","03/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=236259"
"Decreto Concejo Municipal",66151,2024,"Declarase de interés municipal a la campaña de concientización para el control de la población femenina en lucha contra el cáncer de mamas, a realizarse durante el mes de octubre.","19/09/2024","03/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237249"
"Decreto Concejo Municipal",66149,2024,"Declárese de Interés Municipal el evento deportivo que incluye el 60 Torneo Abierto del Jockey Club de Rosario y el 27 Torneo Internacional por Equipos.","19/09/2024","26/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=235911"
"Decreto Concejo Municipal",66148,2024,"Declarase de Interés Municipal el Seven Rosa Rosario que se realizara los días 26 y 27 de octubre en el Hipódromo de la ciudad de Rosario.","19/09/2024","03/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=236261"
"Decreto Concejo Municipal",66099,2024,"Declarase de interés municipal las actividades organizadas por el Colegio de Médicos de la Prov. de Santa Fe-2da. Circunscripción con motivo de la celebración del día mundial de la seguridad del paciente.","05/09/2024","17/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237247"
"Decreto Concejo Municipal",66096,2024,"Declárese de Interés Municipal la 38 Edición del Torneo Interprovincial de Voleibol ""Futuro Nacional"" organizado por La Asociación Civil Vóley Normal Nro.3","05/09/2024","16/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234206"
"Decreto Concejo Municipal",66095,2024,"Interés Municipal. ""Jornadas Nacionales de Derecho Sucesorio"". Federación de Colegios de Abogacias de la Provincia de Santa FE (FECASFE). 6 de septiembre. Declaración.","05/09/2024","26/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234345"
"Decreto Concejo Municipal",66094,2024,"Declárese de Interés Municipal las actividades a realizarse en el marco del 135 Aniversario del Club Tiro Suizo, que se llevaran adelante el 29 de septiembre del corriente año.","05/09/2024","16/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234205"
"Decreto Concejo Municipal",66090,2024,"Interés Municipal. Jornadas Preparatorias del ""II Congreso Nacional de Derecho de Aguas"". 11 y 12 de septiembre. Colegio de Abogados 2º Circunscripción de la ciudad de Rosario. Declaración.","05/09/2024","24/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234135"
"Decreto Concejo Municipal",66087,2024,"Declarase de Interés Municipal las actividades a realizarse en el marco ""+Producción"", evento que reúne el 2do encuentro logístico e industrial de la provincia de Santa Fe y el 1er Foro Regional de Parque Productivo.","05/09/2024","26/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234914"
"Decreto Concejo Municipal",66086,2024,"Declarese de interes municipal la presentación de ""Paraná Extremo"", llevada a cabo por la U.N.R. eldía 04/09/24 en la sede de dicha entidad","05/09/2024","18/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234766"
"Decreto Concejo Municipal",66084,2024,"Declárese de interés municipal la actividad ""La mirada de las ciencias sociales sobre la salud-enfermedad-atención"", organizada por el Observatorio de pacientes, a realizarse el día 20 de Septiembre de 2024.","05/09/2024","17/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237245"
"Decreto Concejo Municipal",66079,2024,"Interés Municipal. Conferencia ""Crimen Organizado"". Métodos y experiencias utilizadas en la ciudad de Medellín. Fundación Libertad. Declaración.","05/09/2024","26/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234349"
"Decreto Concejo Municipal",66036,2024,"Declárese interés municipal la ""II Semana Internacional de La Construcción de Paz"".","05/09/2024","08/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237516"
"Decreto Concejo Municipal",66034,2024,"Declarase de Interés Municipal el 1er Encuentro de Economías Sostenibles articulación público-privada frente al cambio climático a realizarse los días 3 y 4 de octubre en el salón Fluvial.","05/09/2024","03/10/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=235120"
"Decreto Concejo Municipal",66030,2024,"Declárese de interés municipal el libro ""Pediatría basada en la vivencia-atención a comunidades rurales asiladas en Argentina"", escrito por Gustavo Farruggia y publicado por la UNR.","05/09/2024","24/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237244"
"Decreto Concejo Municipal",65992,2024,"Declarese de Interés Municipal el evento de actividad náutica con motivo del 6 Campeonato de Vela ""Gran Prix del Litoral"" en categorías optimist, laser, snipe y 29 naider.","22/08/2024","06/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233851"
"Decreto Concejo Municipal",65990,2024,"Declárase de Interés Municipal las jornadas de ""Renaturalizar las ciudades para construir sociedades saludables""","22/08/2024","09/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=236571"
"Decreto Concejo Municipal",65985,2024,"Declarese de Interés Municipal la 3 edición de la Super Liga de Hockey-Fase Super 8, organizada por la Asociación de Hockey sobre Césped del Litoral.","22/08/2024","06/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233853"
"Decreto Concejo Municipal",65958,2024,"Interés Municipal. ""XIX Encuentro Nacional de la Justicia Penal y I Jornada Nacional de Litigación y Ejecución  de la Pena. 19 y 20 de septiembre. Facultad de Derecho de la UNR. Declaración.","22/08/2024","19/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233795"
"Decreto Concejo Municipal",65957,2024,"Declarase Empresario Distinguido de la Ciudad de Rosario, al Sr. Remo R. Bortolutti, presidente de ""La Elena S.A."", en virtud de su extensa y reconocida trayectoria en el rubro de la distribución de materiales de la construcción de Rosario.","22/08/2024","17/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233594"
"Decreto Concejo Municipal",65955,2024,"Interés Municipal. Celebración del Día de la Comunicación Popular y Comunitaria. 25 de agosto. Patio de la Madera. Declaración.","22/08/2024","10/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233807"
"Decreto Concejo Municipal",65953,2024,"Declarase de Interés Municipal el curso de capacitación denominado Escuela de Emprendedores de la Comunidad MSR, por ser un proyecto integral de responsabilidad social empresaria vinculada al arte, deporte, cultura y educación.","22/08/2024","19/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233792"
"Decreto Concejo Municipal",65949,2024,"Declárase de Interés Municipal las ""XXII Jornadas Nacionales Tributarias"" Previsionales, Laborales y Agropecuarias. Se llevarán a cabo los días 19 y 20 de septiembre. En el Consejo Profesional de Ciencias Económicas. Maipú 1344. Rosario","22/08/2024","11/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233653"
"Decreto Concejo Municipal",65946,2024,"Otorgase diploma de honor a Ariel Baez, Agustin Ponce, Adan Fernandez, Marilen Armoa, Floresncia Castagna, Jorgelina Gudiño, integrantes rosarinos del ""Equipo Nacion de Kendo""","22/08/2024","10/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233852"
"Decreto Concejo Municipal",65893,2024,"Otorgase diploma de honor a Agustín Ignacio Bruno, Karateka, miembro del Seleccionado Nacional de Karate, Campeón Mundial en reconocimiento a sus logros alcanzados representando a nuestra ciudad y pais.","22/08/2024","30/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233478"
"Decreto Concejo Municipal",65888,2024,"Integrantes del Directorio del Banco Municipal de Rosario. Acuerdo.","22/08/2024","28/08/2024",1738,2024,"29/08/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232502"
"Decreto Concejo Municipal",65886,2024,"Interés Municipal. Pre Encuentro Regional Jujuy 2024 en Rosario. Declaración.","08/08/2024","22/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232525"
"Decreto Concejo Municipal",65885,2024,"EXPTE. Nº 26408-C-2024. DECLARACION DE INTERES MUNICIPAL A LA CAMPAÑA ""LA VIOLENCIA NO ES UN JUEGO"" PROMOVIDA POR LA JUGUETERÍA PENI.","08/08/2024","19/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232522"
"Decreto Concejo Municipal",65883,2024,"Interés Municipal. ""Conversatorio Trelew 1972. La Masacre. Rehabilitación del Sitio de la Memoria Base Almirante Zar"". Declaración.","08/08/2024","22/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232524"
"Decreto Concejo Municipal",65874,2024,"Declarese de Interés Municipal la primera competencia masiva de Esports de la ciudad de Rosario, la cual se llevara a cabo de manera presencial en el Club SYD 6 de febrero, sito calle Italia 3660.","08/08/2024","19/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232986"
"Decreto Concejo Municipal",65871,2024,"Otorgase diploma de honor a las y los deportistas rosarinos, integrantes del equipo de Waterpolo, quienes representaron al pais y a la ciudad de rosario en el Panamericano Sub 19 y el Sudamericano Sub 16.","08/08/2024","19/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232988"
"Decreto Concejo Municipal",65859,2024,"Declarese de Interés Municipal las Semifinales y Finales del Torneo Regional del Litoral que se llevaran a cabo los sábados 10 y 17 de agosto respectivamente, en el Jockey Club de Rosario.","08/08/2024","19/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232985"
"Decreto Concejo Municipal",65844,2024,"Declarase de Interés Municipal la creación Foro Regional de Parque Productivos, como espacio de Trabajo Colaborativo","08/08/2024","02/09/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232825"
"Decreto Concejo Municipal",65823,2024,"Declarese de Interés Municipal el evento deportivo: ""Torneo Bandera"" organizado por la Agrupación de Veteranos de Rugby ""Jovatos"", que tendrá lugar en día 17 de agosto del presente año en el Club Gimnasia y Esgrima.","08/08/2024","19/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232987"
"Decreto Concejo Municipal",65822,2024,"Declarese Institución Benemerita de la Ciudad de Rosario al Club Universitario de Rosario en el marco del 100 Aniversario de su fundación.","08/08/2024","19/08/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232984"
"Decreto Concejo Municipal",65821,2024,"Declárese psicóloga distinguida de la ciudad de Rosario a Mirta Granero.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233277"
"Decreto Concejo Municipal",65817,2024,"Interés Municipal. Primer Festival de Identidades Negras. Julio de 2024. Declaración.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231780"
"Decreto Concejo Municipal",65814,2024,"Declárese visitante distinguido de la ciudad de Rosario al Dr. Julio Nuñez Villota.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232582"
"Decreto Concejo Municipal",65813,2024,"Declarese visitante distinguido de la ciudad de Rosario al Dr. Adrian baranchuk","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232593"
"Decreto Concejo Municipal",65812,2024,"Declárese visitante distinguido de la ciudad de Rosario al Dr. Borja Ibañez Cabeza.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232584"
"Decreto Concejo Municipal",65811,2024,"Declarase de interes Municipal el simposio internacional ""adaptando la evidencia a la realidad actual"" a realizarse el próximo 1 y 2 de agosto.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232590"
"Decreto Concejo Municipal",65800,2024,"Interés Municipal. Actividades en homenaje a víctimas del atentado terrorista a la sede del edificio de la AMIA_DAIA. Julio de 2024. Declaración.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231779"
"Decreto Concejo Municipal",65799,2024,"Institución Distinguida. Delegación de Asociaciones Israelitas Argentinas (DAIA) filial Rosario. Declaración.","04/07/2024","22/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230602"
"Decreto Concejo Municipal",65798,2024,"Interés Municipal. Actividades desarrolladas por Academia Argentina de Mujeres Líderes aMasonas. Declaración.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231776"
"Decreto Concejo Municipal",65793,2024,"Interés Municipal- Charla Combatir la violencia para proteger la vida. Agosto 2024. Declaración.","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231768"
"Decreto Concejo Municipal",65792,2024,"Declarase Empresa Distinguida de la Ciudad de Rosario a la Empresa Familiar ""Rapid-Fren""","04/07/2024","26/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231055"
"Decreto Concejo Municipal",65791,2024,"Declárase médico distinguido de la ciudad de Rosario al Dr. Walter Rogelio Barbato","04/07/2024","19/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=233275"
"Decreto Concejo Municipal",65748,2024,"Declarase de Interés Municipal El ""11 Congreso Granadero rosario 2024"", el cual se Desarrollara los días 4 y 5  de julio de 2024 en Formato Dual.","27/06/2024","22/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230428"
"Decreto Concejo Municipal",65747,2024,"Declarase de Interés Municipal la Exposición:""Azules de la Patria"" Organizada por iniciativa de las artistas textiles Bonaerenses Sandra Onetti y Patti Saporitti","27/06/2024","22/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230429"
"Decreto Concejo Municipal",65746,2024,"Declárase de Interés Municipal la presentación del libro ""Puente
Palabras XXI"" que se realizará en nuestra ciudad los días 3 y 4 de julio del presente
año en la Asociación de Empleados de Comercio de Rosario.","27/06/2024","05/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=234195"
"Decreto Concejo Municipal",65745,2024,"Interés Municipal. Congreso de Adicciones y Respuestas Comunitarias. Facultad de Derecho y Ciencias Sociales de la Universidad Católica Argentina. 28 y 29 de junio. Declaración.","27/06/2024","12/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231778"
"Decreto Concejo Municipal",65744,2024,"EXPTE. N° 20584-C-24. DECLARACION DE INT. MUNIC. AL EVENTO EN CONMEMORACION DEL DIA DE LAS COOPERATIVAS, EL DIA 6/7/24 EN EL PQUE. NAC. A LA BANDERA.","27/06/2024","04/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=228898"
"Decreto Concejo Municipal",65743,2024,"DECLARESE DE INTERES MUNICIPAL EL ACTO DEL TITULO DE DOCTOR HONORIS Y CAUSA DE LA UNIVERSIDAD NACIONAL DE ROSARIO AL ARQ SOLANO  BENITEZ A REALIZARSE EL DIA 28 DE JUNIO DE 2024","27/06/2024","12/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229023"
"Decreto Concejo Municipal",65742,2024,"DECLARESE VISITANTE DISTINGUIDO DE LA CIUDAD AL ARQ SOLANO BENITEZ","27/06/2024","12/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229024"
"Decreto Concejo Municipal",65741,2024,"Interés Municipal. II Seminario de reflexión sobre el genocidio indígena en el gran Chaco argentino. Declaración.","27/06/2024","11/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229910"
"Decreto Concejo Municipal",65713,2024,"DECLARAR Institución Distinguida de la Ciudad. de Rosario, a la Asoc. Civil Vecinal Rosario Sud Este, AVROSE, en reconocimiento a su trabajo y por llevar adelante valores vecinalistas a lo largo de sus 45 años.-","27/06/2024","12/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230953"
"Decreto Concejo Municipal",65712,2024,"Declárense de interés municipal las reuniones de análisis de datos del diagnóstico de necesidades de City Cáncer Challence que se realizaran del 24 al 28 de junio del corriente año. En las instalaciones del Hotel Ros Tower.","27/06/2024","05/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232226"
"Decreto Concejo Municipal",65709,2024,"Declárese de interés municipal el programa soporte vital, realizado desde la Secretaría de extensión Universitaria de la Facultad de Ciencias Médicas.","27/06/2024","12/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=232235"
"Decreto Concejo Municipal",65707,2024,"Declarase Institucion distinguida de la ciudad de Rosario, al Sanatorio Británico, por su trayectoria en nuestra ciudad y en la Región, y por su compromiso en el cuidado y restablecimiento de la salud.","27/06/2024","12/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=230292"
"Decreto Concejo Municipal",65670,2024,"Declárase de interés Municipal del ""Día Mundial del donante de sangre: 20  años celebrando la generosidad: muchas gracias, donante de sangre"", como así también las actividades que se realicen sobre la temática en nuestra ciudad.","13/06/2024","28/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231058"
"Decreto Concejo Municipal",65669,2024,"Interés Municipal. II Encuentro Federal por la Soberanía. 20 de junio. Facultad de Ciencias 
Médicas. Declaración.","13/06/2024","05/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=228450"
"Decreto Concejo Municipal",65668,2024,"Interés Municipal. Actividades día 14 de Junio 2024. Lleva adelante Lxs Safinas. Declaración.","13/06/2024","26/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229399"
"Decreto Concejo Municipal",65667,2024,"Interés Municipal. Encuentro Nacional LGTBIQNB+. Declaración.","13/06/2024","26/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229318"
"Decreto Concejo Municipal",65664,2024,"Declárase de interés Municipal la Jornada de detección temprana de la escoliosis pediátrica el día 28 de junio del corriente en el Auditorio Principal de la Fundación Villavicencio sito en calle Alvear 854 de Rosario","13/06/2024","28/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231045"
"Decreto Concejo Municipal",65663,2024,"Interés Municipal. Realización 4ta edición de Poesía Lésbica. Declaración.","13/06/2024","26/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229321"
"Decreto Concejo Municipal",65661,2024,"Declárese de Interés Municipal al libro ""Puños Rosarinos, Tierra de Campeones. Segundo Round"" del escritor rosarino Ever Palermo.","13/06/2024","25/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229044"
"Decreto Concejo Municipal",65658,2024,"Declara de Interés Municipal las Jornadas de Reciclaje organizadas por la Vecinal ""Empalme Graneros"" y la Cooperativa ""Dignidad Cartonera"" llevada a cabo el 14/06/24","13/06/2024","02/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231791"
"Decreto Concejo Municipal",65637,2024,"Declárase de interés Municipal el 57 Congreso Argentino de reumatología, el evento tendrá lugar en Metropolitano Rosario desde el día 9 al 12 de octubre del corriente año.","13/06/2024","01/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=231077"
"Decreto Concejo Municipal",65630,2024,"EXPTE. N° 20035-C-24. DECLARACION DE INT. MUN. A LA 10 EDIC. DE DESAYUNOS SOLID., QUE SE LLEVA A CABO POR ROSARIO SOLID., EL CUAL PRETENDE ACERCAR A PERS. SIN HOGAR UNA INFUSION CALIENTE, COLACIONES, MANTAS Y UN ACOMPAÑAMIENTO.","13/06/2024","01/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=228436"
"Decreto Concejo Municipal",65581,2024,"Servicio Público de Taxis. Tarifa. Incremento.","13/06/2024","18/06/2024",1708,2024,"18/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227234"
"Decreto Concejo Municipal",65580,2024,"Servicio Público de Remises. Tarifa. Incremento.","13/06/2024","18/06/2024",1708,2024,"18/06/2024","NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227231"
"Decreto Concejo Municipal",65579,2024,"Interés Municipal. Jornada ""El acceso a la información pública y la garantía de derechos. Experiencias Ciudadanas en nuestro Archivo"".  Archivo General de la Provincia de Santa Fe. Semana Internacional de los Archivos. 14 de junio. Declaración.","13/06/2024","05/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=228455"
"Decreto Concejo Municipal",65571,2024,"Interés Municipal. Inauguración del local ""La Asociación del Personal Aeronáutico de la ciudad de Rosario"". 12 de junio. Calle Tucumán 1349. Declaración.","30/05/2024","19/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227583"
"Decreto Concejo Municipal",65568,2024,"Declarase de Interés Municipal ""La edición núm. 21 de Alta Gama"" que se llevara a cabo los días 7 y 8 de junio en el complejo Fore","30/05/2024","18/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=226918"
"Decreto Concejo Municipal",65565,2024,"Declárese de Interés Municipal el ""Primer Clásico de Futbol Femenino en Primera División AFA"".","30/05/2024","25/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229042"
"Decreto Concejo Municipal",65564,2024,"Radio Distinguida de la ciudad de Rosario a ""Radio Universidad"". Declaración.","30/05/2024","05/07/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=237484"
"Decreto Concejo Municipal",65563,2024,"Interés Municipal. Proyecto Radial Inclusiva mente. Declaración.","30/05/2024","26/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=229314"
"Decreto Concejo Municipal",65552,2024,"Interés Municipal. Actividades en el marco de la 10º Jornada Ni Una Menos. Declaración","30/05/2024","26/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=228901"
"Decreto Concejo Municipal",65527,2024,"Visitante distinguido. Veterano guerra de Malvinas, Martín Antonio Balza. Declaración.","16/05/2024","03/06/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=228408"
"Decreto Concejo Municipal",65526,2024,"Declárese de Interés Municipal la realización del el ""Test Match Internacional entre Arg. y Serbia"", encuentro deportivo correspondiente a la Selección Arg. de Voleibol Masculino a desarrollarse el 30 y 31 de Mayo en Newell´s Old Boys.","16/05/2024","28/05/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=226639"
"Decreto Concejo Municipal",65525,2024,"Otórgase diploma de honor a la Dra. Paula Carello, por su invalorable aporte en pos de la visibilización de la violencia obstetrica como violencia de género.","16/05/2024","30/05/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227362"
"Decreto Concejo Municipal",65522,2024,"declarase de interes municipal el conversatorio por la semana mundial por un parto y nacimiento respectado, que se llevará a cabo el día 25 mayo del corriente año en el Petit salon de la plataforma Lavarden.","16/05/2024","30/05/2024",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=227360"
