"TIPO","NUMERO","ANIO","ASUNTO","FEC_SANCION","NRO_BOLETIN","ANIO_BOLETIN","FEC_PUBLICACION_BOLETIN","FUE_ACTUALIZADA","TEXTO_VIGENTE_NORMA"
"Decreto - Ordenanza",36289,1968,"Barrio Parque Field. Calle Nº 22. ""Zenon Pereyra"". Nueva designación.","16/07/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46269"
"Decreto - Ordenanza",36158,1968,"Calle Lovay. ""Luis Braille"". Nueva designación.","19/06/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46270"
"Decreto - Ordenanza",36007,1968,"Barrio Parque Field. Calle Nº 17. ""Walt Disney"". Nueva designación.","20/05/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46271"
"Decreto - Ordenanza",35999,1968,"Código Urbano. Sección 5º.  Av. Pellegrini,  Av. Godoy. Av. Campbell. Ancho Oficial. Modificación.","20/05/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34194"
"Decreto - Ordenanza",35984,1968,"Barrio Godoy. Calle Nº 1. ""Prebistero Dr. Vicente Montes Carballo"". Nueva designación.","14/05/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46272"
"Decreto - Ordenanza",35980,1968,"Código Urbano. Sección 3º. Distritos. A1. A2. B2. Talleres de confección de llaves, composturas y/o armado de cerraduras.","14/05/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34189"
"Decreto - Ordenanza",35820,1968,"Bares. Galerías. Sanitarios.","05/04/1968",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=222"
"Decreto - Ordenanza",35507,1968,"Construcción garages. Transitorios. Hotel. Casos especiales. Prescripciones. Capacidad. Garages obligatorios.","18/01/1968",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-35507-1968"
"Decreto - Ordenanza",35082,1967,"Playas de estacionamiento. Cocheras. Instalación. Funcionamiento. Normas comunes, generales y especiales. Penalidades.","03/11/1967",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-35082-1967"
"Decreto - Ordenanza",35048,1967,"Nafta super o especial. Adulteración. Multas.","27/10/1967",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-35048-1967"
"Decreto - Ordenanza",34917,1967,"Código Urbano. Sección 5º. Pasaje Lavalleja. Ancho oficial. Terrenos. Fracciones. Utilidad Pública. Declaración. Expropiación.","05/10/1967",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34374"
"Decreto - Ordenanza",34318,1967,"Plan Regulador para la ciudad de Rosario. Aprobación.","19/06/1967",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=98102"
"Decreto - Ordenanza",34268,1967,"Ordenanza Nº 1838/65. Obras de Pavimentación.Modificación.","09/06/1967",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=47123"
"Decreto - Ordenanza",34126,1967,"Bares. Bares americanos al paso. Horario mínimo de atención.","03/05/1967",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=321"
"Decreto - Ordenanza",34085,1967,"Bares. Habilitación.","21/04/1967",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=319"
"Decreto - Ordenanza",33924,1967,"Playas de estacionamiento. Tarifas máximas. Determinación.","14/03/2007",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=48145"
"Decreto - Ordenanza",33561,1966,"Pasaje José Di Pierri. Designación.","22/12/1966",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46284"
"Decreto - Ordenanza",33533,1966,"Barrio La Florida. Pasaje Marina. ""Santiago Caccia"". Nueva designación.","13/12/1966",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46286"
"Decreto - Ordenanza",33513,1966,"Pasaje Obarrio. ""Prebísterio Domingo Pettinari"". Nueva designación","07/12/1966",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46288"
"Decreto - Ordenanza",33337,1966,"División y Urbanización de Tierras en el Municipio de Rosario. Proyecto. Aprobación. Comisión Asesora. Consultores.","26/10/1966",,,,"SI","https://ssl.rosario.gov.ar/mr/normativa/otras-normas/decretos-ordenanzas/decreto-ordenanza-33337-1966"
"Decreto - Ordenanza",28883,1963,"Ordenanza Nº 3/1919. Barrido y lavado de aceras. Modificación.","13/09/1963",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=98093"
"Decreto - Ordenanza",28736,1963,"""Boite"". Supresión del rubro en la Ordenanza Nro. 1.550/61.","05/08/1963",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=325"
"Decreto - Ordenanza",28625,1963,"Av. de Enlace. ""Av. del Huerto"". Nueva designación. Plazoleta Arcelia Delgado de Arias. Designación.","27/06/1963",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46292"
"Decreto - Ordenanza",28269,1963,"Playas de estacionamiento. Estaciones de carga. Depósito de vehículos y garages.  Conceptualización. Desinfección obligatoria de vehículos de transporte de pasajeros.","15/02/1963",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=240"
"Decreto - Ordenanza",28264,1963,"Ruidos molestos. Prohibiciones. Permisos circunstanciales.","14/02/1963",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=299"
"Decreto - Ordenanza",28036,1962,"Código Urbano. Sección 5º. Avenida de circunvalación. Trazado. Plano oficial. Incorporación. Avenidas: Córdoba. Caseros. Ovidio Lagos. Calle Ayacucho. Línea de edificación. Servidumbres de jardines.","12/11/1962",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34264"
"Decreto - Ordenanza",28012,1962,"Código Urbano. Sección 5º. Tramo: Bv. Oronño - Av. Ovidio Lagos -  Av. Jorge Cura - Bv. Seguí. Línea municipal. Modificación. Características. Prohibición de construcción.","29/10/1962",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=34265"
"Decreto - Ordenanza",28003,1962,"Av. Francisco de Godoy. Av. Sorrento. Bv. Argentino. Denominaciones tradicionales. Restitución.Calle República Oriental del Uruguay. ""Ayolas"". Restitución.","26/10/1962",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46291"
"Decreto - Ordenanza",27800,1962,"Construcción Planetario y Observatorio Astronómico. Zonas Aledañas. Requisitos.","13/09/1962",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=175898"
"Decreto - Ordenanza",27680,1962,"Calle Primera Junta. Designación.","20/08/1962",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46293"
"Decreto - Ordenanza",24606,1960,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","02/03/1960",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37265"
"Decreto - Ordenanza",24565,1960,"Código Urbano. Sección 5º.  Calles. Pasajes. Denominación.","18/02/1960",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37284"
"Decreto - Ordenanza",24564,1960,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","18/02/1960",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37258"
"Decreto - Ordenanza",24563,1960,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","18/02/1960",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37263"
"Decreto - Ordenanza",24464,1960,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","27/01/1960",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37282"
"Decreto - Ordenanza",24341,1960,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","04/01/1960",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37253"
"Decreto - Ordenanza",24044,1959,"Código Urbano. Sección 5. Plaza pública. Denominación.","23/11/1959",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37256"
"Decreto - Ordenanza",24026,1959,"Código Urbano. Sección 5º. Calle. Denominación.","18/11/1959",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37186"
"Decreto - Ordenanza",24209,1958,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","16/12/1959",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37150"
"Decreto - Ordenanza",22013,1958,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","11/04/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37195"
"Decreto - Ordenanza",22012,1958,"Código Urbano. Sección 5º. Calles.  Pasajes. Denominación.","02/04/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37128"
"Decreto - Ordenanza",21924,1958,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","08/04/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37183"
"Decreto - Ordenanza",21876,1958,"Código Urbano. Sección 5º.  Calles. Pasajes. Denominación.","25/03/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37193"
"Decreto - Ordenanza",21862,1958,"Código Urbano. Sección 5º. Pasajes. Denominación.","05/03/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37148"
"Decreto - Ordenanza",21794,1958,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","12/03/1955",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37252"
"Decreto - Ordenanza",21750,1958,"Código Urbano. Sección 5º. Calle. Denominación.","04/03/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37181"
"Decreto - Ordenanza",21749,1958,"Código Urbano. Sección 5. Paseo Público. Denominación.","06/03/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37276"
"Decreto - Ordenanza",21705,1958,"Calles. Pasajes. Designación.","26/02/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=49311"
"Decreto - Ordenanza",21677,1958,"Código Urbano. Sección 5º. Calles. Pasajes. Denominación.","11/02/1958",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37147"
"Decreto - Ordenanza",20762,1957,"Código Urbano. Sección 5º. Calles. Pasaje. Denominación.","21/08/1957",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=37151"
"Decreto - Ordenanza",20609,1957,"Instituto de Lucha Antipoliomielítica y de Rehabilitación del Lisiado (ILAR). Consejo de Administración. Ampliación.","01/08/1957",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=210576"
"Decreto - Ordenanza",20575,1957,"Pasaje Tiro Suizo. ""General Manuel N. Savio"". Nueva denominación.","26/07/1957",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=49309"
"Decreto - Ordenanza",20574,1957,"Barrio Antártida Argentina. Calle 25 de Mayo. ""Juan Chassaing"". Nueva designación.","26/07/1957",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46847"
"Decreto - Ordenanza",20567,1957,"Instituto de Lucha Antipolimielítica y Rehabilitación del Lisiado (ILAR). Creación.","27/07/1957",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=179008"
"Decreto - Ordenanza",19975,1957,"Ordenanza de Contabilidad. Aprobación.","26/03/1957",,,,"SI","http://www.rosario.gov.ar/mr/normativa/ordenanza-de-contabilidad/decreto-ordenanza-no-19975-1957"
"Decreto - Ordenanza",19381,1956,"Barrio Acindar. Calles. Designación.","30/11/1956",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46858"
"Decreto - Ordenanza",19289,1956,"Barrio Lisandro de La Torre. Calle Explanada. ""Coronel de Marina Martín Jacobo Thompson"". Designación","07/11/1956",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46866"
"Decreto - Ordenanza",17950,1956,"Avenida de la Libertad. Designación.","03/02/1956",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=46857"
"Decreto - Ordenanza",17944,1956,"Juntas de Compras. Aprovisionamiento y Existencias. Creación. Funciones. Integración.","09/02/1956",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=40652"
"Decreto - Ordenanza",16942,1955,"Uso de equipos amplificadores con altoparlantes. Prohibición.","15/03/1955",,,,"NO","https://www.rosario.gob.ar/normativa/ver/visualExterna.do?accion=verNormativa&idNormativa=180126"
